"DTM" "P" "T" "R"
1965-04-15 55.1414641425377 4.64615138766227 65.2902457725094
1965-05-16 144.939024834735 8.67451229773151 59.9967220381506
1965-06-15 91.0073162004715 13.593874980056 64.5029506574189
1965-07-16 88.1000004587013 13.7520103851756 25.5939973379437
1965-08-16 58.1658528069171 13.5299803938156 15.276287671757
1965-09-15 36.9073166932638 11.7851757552273 12.859153546479
1965-10-16 3.71951210680531 5.72211256507951 10.4109419824474
1965-11-15 59.8731707409024 -1.97490553298511 9.41991699108344
1965-12-16 79.5707325284801 -0.897242250424915 28.9779851133329
1966-01-16 50.9756094564388 -6.75263179922319 31.3571357023566
1966-02-14 68.2292685843095 1.52873560029483 66.4711884451452
1966-03-16 50.7731711204823 0.571207762047547 40.5180740371602
1966-04-15 36.7682929371552 7.38761476081546 28.3115467045063
1966-05-16 51.60731767754 10.9273839840502 19.692737023515
1966-06-15 133.43414801868 14.6885092540193 17.1133096069683
1966-07-16 133.480488484589 14.6150316234891 50.2176879770258
1966-08-16 124.429268803538 13.9053540945855 53.0215635623483
1966-09-15 37.7975608339397 10.5950132209788 36.0567350516471
1966-10-16 48.1853654046611 10.3074784447184 21.3087638387008
1966-11-15 35.773170929493 0.964769292611748 18.6222919108918
1966-12-16 95.826829558829 -1.56356801080736 34.2576966526902
1967-01-16 56.234145693481 -4.21643976353525 40.5180740371602
1967-02-14 72.4292681686035 -1.40994039867162 76.2605816525212
1967-03-16 46.4146341621512 2.39229354623028 105.359423472118
1967-04-15 61.0756094906388 5.01794002595941 42.7556496274176
1967-05-16 106.880488016438 11.2347797887383 52.5657611272959
1967-06-15 109.612194439623 13.4754197460557 32.2273039874567
1967-07-16 86.4731718388999 16.8620023591846 27.1029796418673
1967-08-16 56.8609763705512 14.7162903913502 18.7500547146565
1967-09-15 132.03170894577 12.5815172139899 54.9345525700683
1967-10-16 40.9341460301018 9.2784461901429 20.3867998223448
1967-11-15 43.6585365321215 1.64176115666932 18.6464632521446
1967-12-16 92.2439027179669 -3.04082999588137 48.8848111593725
1968-01-16 68.3317077485163 -5.19645546251681 39.5753917283018
1968-02-15 33.865853899681 -1.70451861969563 45.0173965589277
1968-03-16 43.4439023491449 1.52612515445304 73.5361261884578
1968-04-15 40.3000002261706 6.94899692046675 35.203832010299
1968-05-16 119.780489028045 9.66333995434311 36.1810448066614
1968-06-15 118.868290874834 15.0014359034851 76.7198371363239
1968-07-16 94.4097554516501 14.6152675697182 20.5456400648631
1968-08-16 81.9439026215454 14.6100748453297 19.7376266572701
1968-09-15 71.3268290883521 11.3984278204672 13.3149559815314
1968-10-16 39.2560974455825 7.11975224832725 21.8957821262684
1968-11-15 71.1634155159316 2.45062291749473 31.6817222848939
1968-12-16 18.2658535376555 -4.26026351119569 19.9240912897916
1969-01-16 34.72195067184 -4.45357585167692 14.7755956029494
1969-02-14 35.7609755207853 -4.02631667390074 11.0635681962725
1969-03-16 57.6268290413953 -2.59016125259227 29.6444235221596
1969-04-15 36.882926811714 5.0149319108253 84.0644718284187
1969-05-16 68.2048779662426 12.7135366515092 27.2376485431328
1969-06-15 77.5219505340224 13.5894846976965 15.3211773055122
1969-07-16 49.4853659939112 16.5070850640423 9.80665845112792
1969-08-16 64.8121944424219 14.1944179444361 7.44822615460666
1969-09-15 16.7121950335255 11.7528993744868 9.44063528358582
1969-10-16 36.1243896542526 7.87655796519375 9.87571942613586
1969-11-15 54.5292691372153 2.87533837911908 10.9876011237637
1969-12-16 17.0048780890136 -6.92808413529424 8.65195894899511
1970-01-16 22.307316946002 -5.28803689663964 8.28282803757766
1970-02-14 86.3195130000027 -4.58224000047124 7.25865377820986
1970-03-16 60.2829263010403 -1.56750191577394 22.1689182824248
1970-04-15 56.6878051492499 4.18192370220882 132.048037263938
1970-05-16 34.2390243302031 9.41094026459146 31.0152838760672
1970-06-15 55.048780085837 14.8248505932237 15.8598529105741
1970-07-16 104.485366045884 15.0714439238511 11.6091498988352
1970-08-16 126.970730837162 14.6899331555279 27.9766009757177
1970-09-15 31.5487803366126 10.0872896410293 14.6202084091815
1970-10-16 74.2219515388332 6.33957906809077 16.4572303443928
1970-11-15 72.8560965075725 3.16915950709227 32.1375247199463
1970-12-16 62.7853664199753 -2.39016120872471 34.3785533589541
1971-01-16 13.3682926845987 -4.63123127994389 29.9793692509481
1971-02-14 38.4585366779711 -1.38398221265613 33.6465070238699
1971-03-16 35.7585364763693 -1.88701415050648 38.4704161281747
1971-04-15 41.9609752497295 6.44598877943128 30.2141765659751
1971-05-16 109.682926784928 12.5233715007715 40.1451447721173
1971-06-15 141.231706938002 12.5102976631051 38.3081228369061
1971-07-16 61.0341462881827 16.124236899174 47.3896410504505
1971-08-16 61.5975613059794 16.8649135427016 18.1285059395851
1971-09-15 39.9268296918854 9.32054163214622 12.9213084239862
1971-10-16 18.6560971342572 5.83021637609937 11.2016901462884
1971-11-15 74.8439027174581 0.433305859942351 13.3218620790322
1971-12-16 59.6463413869099 1.0053541154612 36.5815984617075
1972-01-16 30.0512191665972 -5.07112116921004 17.9420413070636
1972-02-15 15.5951218232512 0.565708431623262 19.3577912947265
1972-03-16 29.6609756601293 3.37899689304416 20.849508354898
1972-04-15 59.3170736043192 5.24777741245123 31.778407649905
1972-05-16 91.9048785545477 10.6987451917496 37.1444454080222
1972-06-15 62.0853646008707 14.1476961119096 18.3633132546121
1972-07-16 117.019511376031 16.9312393824249 16.284577906873
1972-08-16 50.0536588515814 14.2039377555666 18.5325126433815
1972-09-15 70.448779589701 9.00769610818793 14.6340206041831
1972-10-16 15.917073075546 4.48686473543629 14.1574998766283
1972-11-15 47.878048755592 1.87411885869197 15.3384425492642
1972-12-16 1.26097562763749 -1.80392992261847 13.2148175677699
1973-01-16 17.519512173061 -2.84067264241299 7.17198225457489
1973-02-14 73.0780482555671 -1.60575917015324 13.8743498790958
1973-03-16 24.960975501232 1.69292296964714 51.1361989446315
1973-04-15 39.6829271596379 3.53452534682973 31.1706710698351
1973-05-16 68.446341612717 10.9471323277662 21.6368034699886
1973-06-15 43.9024381839284 13.8355822554156 14.7617834079478
1973-07-16 106.709756126673 14.9848190235074 13.6671669540719
1973-08-16 28.3926833086624 15.6180212356512 10.9565236850102
1973-09-15 21.0195121527082 12.1097285912966 9.31977857732192
1973-10-16 59.2463408330592 4.84367039479204 10.2693669836811
1973-11-15 65.5487813466206 -0.488238865293533 11.2189553900404
1973-12-16 65.10243983803 -2.73791889876057 13.4323596390449
1974-01-16 31.1146338082305 -0.638312288019758 40.1106142846133
1974-02-14 28.7219515310191 1.24476347474896 43.6948788875256
1974-03-16 20.5170733354441 4.42258460850368 20.9565528661603
1974-04-15 6.36829265261569 6.11989120387434 10.9703358800118
1974-05-16 84.139024831718 9.82352885380728 15.4351279142753
1974-06-15 91.7878043120954 12.0276149073944 18.5808553258871
1974-07-16 105.097561093002 13.698509015168 32.7210899587634
1974-08-16 99.5024396057536 16.6042527394118 24.0539375952666
1974-09-15 36.378048503726 11.5903789185604 19.1471553209522
1974-10-16 139.853659777016 3.3741188658686 50.6942087045806
1974-11-15 58.6073167473078 1.65501317808404 34.5063161627188
1974-12-16 134.558536170278 1.21070424776416 130.528695813763
1975-01-16 45.7024387591859 0.52966568754003 70.0623591455583
1975-02-14 18.7439023939575 -2.65732714740213 29.3992570608814
1975-03-16 46.5731708351068 1.68112124204448 28.7259125545539
1975-04-15 28.4073169665729 5.28143588519663 31.2639033860958
1975-05-16 63.1146346310653 11.5330488416789 19.6547534872606
1975-06-15 112.568292303783 13.4010295913179 20.9496467686595
1975-07-16 100.112196116367 16.1022856086802 28.152706461988
1975-08-16 37.1634138597221 16.3121990365418 16.6160705869111
1975-09-15 17.8268289478814 14.2611106568913 11.919924286371
1975-10-16 66.0756093456251 5.75035803506123 14.2921687778938
1975-11-15 57.5902435946755 0.109647330006781 13.6844321978239
1975-12-16 38.568292223644 -1.5121911454733 21.0394260361699
1976-01-16 141.690244022484 -3.21769863844082 57.696991570386
1976-02-15 20.0878047950384 -2.46162545046811 22.5484083400934
1976-03-16 27.4536585882306 -2.37544838787954 49.0229331093884
1976-04-15 12.0439025814213 5.06956606765452 75.6114084874465
1976-05-16 48.7975601324948 11.0232140906728 17.3308516782433
1976-06-15 38.7487811055489 14.3730621073012 11.5435419725777
1976-07-16 121.092682781743 16.6155035429593 11.4261383150642
1976-08-16 53.9560976758963 13.6056688647356 10.6802797849784
1976-09-15 44.9390247469632 10.4535498323187 10.2210243011756
1976-10-16 62.2365861247952 8.221640474627 13.1595687877636
1976-11-15 73.1536591968885 3.13883433096762 21.5193998124751
1976-12-16 47.78292745479 -3.49653414243347 29.4890363283917
1977-01-16 39.4560974596477 -2.58905974192707 20.3246449448377
1977-02-14 72.8000011785728 -0.566821891561597 57.0581775515626
1977-03-16 31.609756454462 3.92455159590387 41.0774679347245
1977-04-15 43.4243912175298 4.03493188442238 24.2887449102936
1977-05-16 72.4365852613275 10.6753777042751 24.6513150290853
1977-06-15 86.8926822639457 14.7294847777896 18.3529541083609
1977-07-16 138.795122655972 14.2082652002179 19.7479858035213
1977-08-16 127.795121638331 14.482930838401 62.6762878684588
1977-09-15 35.1024391187764 9.2692408068101 21.9752022475275
1977-10-16 21.960975788352 7.7466602124214 15.1692431604947
1977-11-15 92.4146359495637 2.41054164627446 27.8246668307003
1977-12-16 53.521951046477 -2.22745468580446 25.8426168479723
1978-01-16 38.1512201917244 -2.37135711181993 24.1678882040297
1978-02-14 8.05853656770253 -3.8567173505717 22.3826620000744
1978-03-16 33.7219510941607 2.13666803252196 68.895228667924
1978-04-15 45.014633772395 4.99306199193955 31.1223283873296
1978-05-16 63.595121560482 9.93643200715962 26.1326729430057
1978-06-15 40.4365857819595 12.8568018880994 15.9530852268348
1978-07-16 93.9780509086644 13.5509088082031 18.0180083795723
1978-08-16 95.6926836702155 12.9631826316208 16.2189699806154
1978-09-15 60.409756006991 9.70541955849974 16.4952138806472
1978-10-16 44.0658541921435 7.21424465264372 18.5083413021288
1978-11-15 19.2292678817743 1.11013512378892 14.8757340167109
1978-12-16 108.592684174093 -1.8254090171499 38.9503899044799
1979-01-16 44.6707320253297 -6.57741534630629 36.847483215488
1979-02-14 34.3097561603276 -3.29548043420218 14.7790486516998
1979-03-16 59.8536582254782 1.65122352064664 86.9719388762531
1979-04-15 38.8853663818502 4.64631397354757 45.7287246015095
1979-05-16 23.5146346017718 12.0603501248468 22.2997888300648
1979-06-15 183.395123234428 16.3314359082147 67.7453634340418
1979-07-16 52.7707324340576 12.6940244551117 21.857798590014
1979-08-16 73.0780488194489 14.1373762022178 17.1443870457219
1979-09-15 74.292681511219 11.0426554829801 17.3688352144977
1979-10-16 34.9853657825691 5.91644773400318 16.4296059543897
1979-11-15 79.7731706429182 1.38428146943435 32.5277192287412
1979-12-16 90.495122136321 1.29544065282628 57.9559702266658
1980-01-16 38.2414638827123 -6.05396921917878 27.2618198843855
1980-02-15 32.2048783485846 -0.931852536004535 51.5091282096744
1980-03-16 26.0073171363371 -0.133198208864936 31.1326875335807
1980-04-15 81.0341464290168 3.3504603297801 56.9407738940491
1980-05-16 22.1902438589349 8.20031872379555 35.6320100553482
1980-06-15 106.370731028115 12.894850515224 22.527690047591
1980-07-16 220.685367839547 13.3757710925296 95.1142278296896
1980-08-16 37.5756099662039 14.1282494924891 35.6665405428522
1980-09-15 44.7292684376603 10.6779399924839 21.0221607924179
1980-10-16 79.5121965577326 5.96113694721981 30.134756444716
1980-11-15 34.4585369952568 0.0882652176963537 39.3198661207724
1980-12-16 33.7512196585899 -2.58016911734472 33.1492680038127
1981-01-16 62.7975602408008 -5.2275333512092 31.0256430223184
1981-02-14 34.192682774692 -3.09800657341183 30.1140381522136
1981-03-16 40.6121954745272 4.19709288501393 92.5244412668917
1981-04-15 28.8585366837499 4.94233025929777 27.8246668307003
1981-05-16 32.2243899866575 11.8149528463514 21.3640126187072
1981-06-15 42.0195117779985 14.8550130904882 15.7838858380654
1981-07-16 138.156097291265 14.7705782462869 18.5566839846343
1981-08-16 107.697560974011 14.8243156180482 23.3909522351903
1981-09-15 47.873170589165 12.0058262312023 17.241072410733
1981-10-16 153.136583509242 6.9457947096381 47.324033124193
1981-11-15 59.8000005619918 1.52062294875203 49.6824654207143
1981-12-16 79.7195115552806 -3.96262384962088 39.0263569769886
1982-01-16 58.9902438034372 -5.6365813375687 69.6963359780162
1982-02-14 2.87804873669293 -3.46821563692872 21.3812778624592
1982-03-16 52.5317068276245 2.01337928386067 45.5284477739865
1982-04-15 51.6195126490259 3.4270457182181 35.9807679791383
1982-05-16 119.909756556698 11.455078806252 50.9082977271052
1982-06-15 101.153658683707 14.3998911453164 24.5891601515781
1982-07-16 46.9414629222053 16.9173918100022 20.0898376298106
1982-08-16 36.9829266567419 15.7842684226797 15.4178626705233
1982-09-15 32.8926827327871 14.0089155839418 16.4123407106377
1982-10-16 21.8170730915011 8.10315113715306 12.7590151327175
1982-11-15 28.1414637053158 3.00615137857983 10.8805566125014
1982-12-16 66.5146341541918 -0.528634865236832 12.9731041552421
1983-01-16 80.1756100511042 0.507793124922145 33.2252350763214
1983-02-14 49.7121955892298 -4.55514946214567 29.2127924283599
1983-03-16 44.3878050232079 2.23462241124394 51.688686744695
1983-04-15 41.4121949574569 7.77241156970567 38.5291179569314
1983-05-16 113.156098278557 11.948548450839 41.3882423222603
1983-06-15 47.9902434234576 14.791517196312 18.397843742116
1983-07-16 13.7292685105306 18.539736429549 14.015924877862
1983-08-16 38.7829267408063 16.5380055301734 11.7852553851055
1983-09-15 45.1268291089956 11.7450945562171 10.9185401487558
1983-10-16 27.9121957472185 6.81282855950924 11.6195090450864
1983-11-15 57.0780488159962 0.364281484528133 9.95859259614539
1983-12-16 35.614634467516 -2.21699051589875 10.0172944249021
1984-01-16 72.86829263935 -2.38315886077193 15.2313980380018
1984-02-15 64.9463411246131 -2.71789122946185 16.7334742444246
1984-03-16 15.4585367479339 -0.213449991206121 27.4862680531614
1984-04-15 37.3609759157024 5.54615141594419 34.8378088427569
1984-05-16 59.807316060655 10.5109403457401 21.5504772512286
1984-06-15 58.7414641438461 12.4539563363837 17.0131711932068
1984-07-16 90.143901343571 13.3888317515825 16.1637212006091
1984-08-16 62.8414634626086 15.0990599009725 13.9744882928573
1984-09-15 133.146340483027 10.2492408002972 32.1789613049511
1984-10-16 23.8682923244267 8.13178995549022 24.5753479565765
1984-11-15 59.8390237569082 3.11940344223268 29.1679027946048
1984-12-16 16.5121952644209 -2.4944098265217 21.7645662737533
1985-01-16 48.9829272153537 -8.8171478744952 16.6126175381607
1985-02-14 43.9878050156119 -7.24739679123075 18.1906608170922
1985-03-16 36.1487806288571 0.739421790026243 52.5761202735471
1985-04-15 59.4975602196121 5.29273675098152 48.8709989643709
1985-05-16 68.6170729831225 12.6403659181136 35.5974795678443
1985-06-15 81.2073160929651 11.2784278767573 21.5815546899822
1985-07-16 65.8365861657189 15.7502792907132 22.1444016362969
1985-08-16 158.080486502953 15.1854486532473 47.7971008029974
1985-09-15 21.2121949582929 10.6754196537896 25.9910979442394
1985-10-16 16.8731703198538 6.29323767292837 23.1043491889074
1985-11-15 79.7560973896123 -1.15311690736608 20.0242297035531
1985-12-16 45.6390243525185 0.701577568687766 48.9504190856301
1986-01-16 94.3756087629533 -3.26018486038729 47.9110514117605
1986-02-14 9.54634170452269 -8.79295433240639 30.1036790059624
1986-03-16 44.3439029422475 1.21644773221879 60.0105342331522
1986-04-15 35.8341464122258 7.13501321743159 45.8392221615222
1986-05-16 78.7829268113142 13.378210137479 27.1202448856192
1986-06-15 86.3975605679358 14.1312735215143 30.9047863160545
1986-07-16 94.3926826123057 14.9766366254294 23.5843229652126
1986-08-16 193.870732093911 14.7116482957018 43.6568953512712
1986-09-15 59.2878050813224 9.61704572067982 43.4704307187498
1986-10-16 61.5536574317915 7.05145954592926 33.7811759251354
1986-11-15 23.63902472214 3.07980990242167 28.9469076745793
1986-12-16 113.304878292651 -1.80219900150077 38.0698624731286
1987-01-16 67.573171413708 -9.61730519319734 60.6044586182205
1987-02-14 39.2512194183541 -2.70210064834702 40.3972173308963
1987-03-16 36.982926933322 -3.75483467259714 71.6265902294882
1987-04-15 41.9707328266487 5.92826518631548 73.5568444809602
1987-05-16 73.5024388681461 9.42809207559992 32.95244422504
1987-06-15 80.2878046515511 13.2620050277844 28.1043637794824
1987-07-16 83.1097543310465 15.8053541453081 24.9655424653714
1987-08-16 97.0658528481315 13.0450866261263 23.1595979689137
1987-09-15 76.9560974740037 12.7113546091074 26.2535296492696
1987-10-16 23.9975609826605 7.71172708872779 21.3812778624592
1987-11-15 57.7804885019616 2.90558231254403 21.8543455412636
1987-12-16 42.129268564829 -1.11785595397865 27.8246668307003
1988-01-16 40.2170732739132 0.42038164787411 31.8819991124169
1988-02-15 79.1000007574515 -0.590136789981881 36.1119838316534
1988-03-16 103.57073211888 -0.637368164456656 93.0216802869489
1988-04-15 11.9902438699472 5.94200507965257 67.6935677027858
1988-05-16 20.6390246336416 12.9226633355765 25.4731406316798
1988-06-15 94.7414639112426 13.9097285215155 22.2825235863128
1988-07-16 116.958536785005 15.9781314150031 20.7390107948853
1988-08-16 79.1634149725844 15.1844258221611 19.6547534872606
1988-09-15 81.8926824580242 11.2921676153767 23.788052841486
1988-10-16 14.2414633626255 7.5289576113135 17.8419028933021
1988-11-15 60.8414637517275 -1.89230390911195 17.424083994504
1988-12-16 88.7414631298402 -0.71219111227337 66.4504701526429
1989-01-16 16.5902435303461 -1.70715571188274 35.1554893277934
1989-02-14 22.6682929536555 0.775861040094972 24.3750711290535
1989-03-16 44.2390247089107 3.67797409863992 37.185881993027
1989-04-15 89.3853671123705 6.93688318231589 35.2487216440542
1989-05-16 43.0926827277716 11.5040951573741 30.787382658541
1989-06-15 92.9414629605485 13.215175853386 22.7521382163668
1989-07-16 60.4902442453838 15.9920574280763 19.38886873348
1989-08-16 47.8512194990748 15.2279346699657 17.0131711932068
1989-09-15 77.519513213053 12.8859074087355 15.797698033067
1989-10-16 45.202438995969 7.98891032421664 18.1181467933339
1989-11-15 41.7439019309311 -0.230271358465913 19.8101406810285
1989-12-16 47.3658547826657 -0.825409064467825 48.2908867743042
1990-01-16 28.234146433996 -1.04145941448788 20.580170552367
1990-02-14 77.995121575892 2.08352653538129 24.2265900327864
1990-03-16 18.4878051333675 4.43383563582069 54.661761718787
1990-04-15 57.1999998788645 5.20452534526814 18.5635900821351
1990-05-16 39.3268297579957 11.8928442499804 13.7880236603358
1990-06-15 88.5170742080706 13.968346503372 12.0027974563805
1990-07-16 20.9926829863249 14.8422542259371 9.80665845112792
1990-08-16 58.8219510587614 16.1691622392157 9.19892187105802
1990-09-15 63.9780489240841 9.0968830630739 12.824623058975
1990-10-16 37.1463414997589 7.62093244880649 9.71687918361759
1990-11-15 64.6853663150857 2.48598879325665 14.5442413366728
1990-12-16 60.5024390057093 -2.10227767551442 20.4558607973527
1991-01-16 28.912195279104 -1.36663643440564 42.5484667023937
1991-02-14 20.5756095927663 -5.74399959548475 12.337743185169
1991-03-16 35.8707314944122 3.68151462312738 24.3716180803031
1991-04-15 34.2243903820835 5.22005385705111 16.9855468032036
1991-05-16 68.0024389599155 7.74862715163023 27.196211958128
1991-06-15 83.602438350458 12.8107855749032 16.3881693693849
1991-07-16 79.7390252070092 17.3495713742913 16.9061266819445
1991-08-16 51.2146347384991 15.5085799871754 13.0870547640052
1991-09-15 29.3536589056617 12.6449319148159 8.51867126722978
1991-10-16 25.7439023621562 5.68088516820003 7.96618346716623
1991-11-15 72.8682930191479 1.40753348121541 12.9855351307435
1991-12-16 78.1487797031679 -3.38764352259816 17.8446653323024
1992-01-16 27.4341463608349 -1.70298573679407 26.8578131805891
1992-02-15 57.9292681602443 -0.238833179967978 38.9124063682255
1992-03-16 162.760974951088 1.53556655655266 97.0859186661664
1992-04-15 28.7731702467654 5.74875303247095 51.8578861334645
1992-05-16 28.6756097149195 12.3337568838567 21.7369418837501
1992-06-15 44.280488178134 16.5065576869975 10.7517578941116
1992-07-16 82.7195117277343 17.5231354012867 8.52350553548034
1992-08-16 49.3195125213483 19.3699488372952 4.78247251930006
1992-09-15 35.6609753771889 11.8668017944377 6.51624829687447
1992-10-16 68.1512196918086 4.81825730884151 4.91921324981579
1992-11-15 39.7878048185532 1.92102944354928 5.50070665938267
1992-12-16 44.4512193177531 -2.46600704586641 7.37881987472368
1993-01-16 62.1560975892878 -1.36962618620024 16.562893636155
1993-02-14 54.280487014753 -3.63528880671677 10.5842850297174
1993-03-16 50.9585359138323 -0.332647484096128 44.1403221763268
1993-04-15 13.8170731154884 7.66745232467956 35.7217893228586
1993-05-16 52.5463416856237 14.0217978107803 14.3577767041514
1993-06-15 70.956098070777 14.0412734131211 9.47136741746436
1993-07-16 107.446341324143 14.47427637979 13.3525942129108
1993-08-16 44.4292684161082 15.0641267995076 9.59153351397818
1993-09-15 58.8219507798189 10.845988777081 9.95859259614539
1993-10-16 69.4365853303816 6.66664438454539 11.6326306303379
1993-11-15 50.1658543987972 -0.803279525797694 14.3001107900197
1993-12-16 120.892682712616 0.135802562469628 52.1254974116202
1994-01-16 73.5097550887887 0.380334462693696 66.7163549064234
1994-02-14 21.1243901519877 -2.71028882184638 32.8419466650273
1994-03-16 109.96097442853 3.16341863267939 81.6266194106383
1994-04-15 57.8195130701472 6.5130619070102 53.9193562374516
1994-05-16 79.5585363870714 11.2185720804125 33.9918118989096
1994-06-15 39.2951223686701 14.8386717136021 21.7231296887485
1994-07-16 69.4268290665818 19.8701848600583 15.4351279142753
1994-08-16 87.5585362415125 16.6369827354034 14.3957602404057
1994-09-15 101.409756491279 12.2393221822888 16.0739419330987
1994-10-16 41.1512193848811 4.79441783932604 13.4323596390449
1994-11-15 38.6000002130139 3.40647656817731 16.6506010744151
1994-12-16 88.3902431590164 -0.170019591426301 31.4261966773645
1995-01-16 95.9268285265056 -2.90833589141946 69.4304512242356
1995-02-14 44.8780495595278 1.43570424015983 64.1852701723823
1995-03-16 71.0292683247386 0.577816756451162 45.8185038690198
1995-04-15 80.0463425978655 6.53029771601145 57.4759964503606
1995-05-16 87.5073168248665 11.3062196411414 41.2363081772428
1995-06-15 109.760975481352 13.7927367751868 39.9863045295991
1995-07-16 95.0219505994422 18.9517742211996 22.0062796862811
1995-08-16 98.9804872419776 16.3463455679147 14.8653748704597
1995-09-15 114.95121998667 10.815175832064 31.4227436286141
1995-10-16 6.52926815410213 9.16184508710983 21.3571065212064
1995-11-15 70.0487805748495 -0.719377066424133 22.6899833388597
1995-12-16 49.0682931844054 -3.87206523696472 35.0829753040351
1996-01-16 7.50487797507426 -5.2509794947913 28.0663802432281
1996-02-15 32.8487799367527 -5.82756321033133 14.4717273129145
1996-03-16 36.2999995670667 -2.37017695215768 24.25766747154
1996-04-15 40.9536586514697 5.81070422914924 68.1597292840894
1996-05-16 125.902441143263 11.6825374656034 62.2964525059151
1996-06-15 59.6512181164651 14.7863952961102 24.6133314928309
1996-07-16 97.6097545185831 14.3571243870882 28.3253588995079
1996-08-16 84.8902430832386 15.5836387891881 18.7535077634069
1996-09-15 80.2073172056457 8.57411894940733 32.265287523711
1996-10-16 47.1195122412429 7.9035444898792 25.9323961154826
1996-11-15 36.3243901753208 3.63834647145682 25.1623662441441
1996-12-16 18.4999997581287 -5.90542477775965 15.580155961792
1997-01-16 9.71463407921355 -4.79008253408031 11.3018285600499
1997-02-14 67.2195118620265 -0.494173812735351 37.6430656475795
1997-03-16 22.3560978206919 1.54957127187897 43.2390764524732
1997-04-15 50.9121956063843 3.17899692792824 26.3294967217783
1997-05-16 82.6609753092251 11.7212470993533 23.3460626014352
1997-06-15 76.173169152584 15.0953383715849 17.8971516733084
1997-07-16 242.453661455069 15.1886743527013 116.864981908441
1997-08-16 52.6634148566461 17.1957554407757 42.8937715774335
1997-09-15 24.1121948108804 11.2876960454625 20.9841772561635
1997-10-16 61.8707316512378 4.30417393289384 18.8570992259189
1997-11-15 38.5317068209008 1.99281804344867 19.6443943410094
1997-12-16 56.0195129110319 -0.295668688686832 39.6686240445625
1998-01-16 53.3243902305641 -1.03225409994976 41.3813362247595
1998-02-14 11.7463414858027 1.16209794926832 27.9386174394634
1998-03-16 57.9292681785982 0.714559470789348 47.4863264154617
1998-04-15 33.2951225434862 7.95712709579026 29.882683885937
1998-05-16 22.9853660198973 12.2094453965703 19.8722955585356
1998-06-15 126.809757521967 15.5083465714472 19.0401108096899
1998-07-16 125.636585530348 15.6764005492425 23.501449795203
1998-08-16 49.3317072217057 15.1828522040143 19.3059955634705
